OrderID,Product,QuantityOrdered,PriceEach,Street,City,ZIP,Month,Hour,OrderDateTime
305574,USB-C Charging Cable,1,11.95,848 Willow St,New York City (NY),10001,Dec,8,2019-12-08T08:35:00Z
305575,ThinkPad Laptop,1,999.99,283 Park St,Los Angeles (CA),90001,Dec,20,2019-12-01T20:14:00Z
305576,Apple Airpods Headphones,1,150,663 13th St,Boston (MA),02215,Dec,21,2019-12-13T21:38:00Z
305577,Apple Airpods Headphones,1,150,283 13th St,Los Angeles (CA),90001,Dec,18,2019-12-13T18:28:00Z
305578,AAA Batteries (4-pack),3,2.99,916 West St,Boston (MA),02215,Dec,16,2019-12-30T16:00:00Z
305579,ThinkPad Laptop,1,999.99,102 Hickory St,Los Angeles (CA),90001,Dec,14,2019-12-16T14:32:00Z
305580,Lightning Charging Cable,1,14.95,471 Lakeview St,Boston (MA),02215,Dec,10,2019-12-03T10:40:00Z
305581,Google Phone,1,600,38 Meadow St,San Francisco (CA),94016,Dec,17,2019-12-20T17:37:00Z
305581,Wired Headphones,1,11.99,38 Meadow St,San Francisco (CA),94016,Dec,17,2019-12-20T17:37:00Z
305582,Apple Airpods Headphones,1,150,260 9th St,Seattle (WA),98101,Dec,23,2019-12-04T23:16:00Z
305583,USB-C Charging Cable,1,11.95,235 South St,Seattle (WA),98101,Dec,10,2019-12-22T10:51:00Z
305584,Lightning Charging Cable,1,14.95,959 12th St,Boston (MA),02215,Dec,15,2019-12-14T15:36:00Z
305585,USB-C Charging Cable,1,11.95,386 1st St,Dallas (TX),75001,Dec,11,2019-12-18T11:29:00Z
305586,Wired Headphones,1,11.99,623 Madison St,Los Angeles (CA),90001,Dec,19,2019-12-08T19:55:00Z
305587,USB-C Charging Cable,1,11.95,479 Park St,Portland (OR),97035,Dec,12,2019-12-28T12:07:00Z
305588,USB-C Charging Cable,1,11.95,492 Dogwood St,Boston (MA),02215,Dec,10,2019-12-21T10:10:00Z
305589,Google Phone,1,600,379 Johnson St,San Francisco (CA),94016,Dec,11,2019-12-24T11:17:00Z
305590,Apple Airpods Headphones,1,150,589 Pine St,Seattle (WA),98101,Dec,19,2019-12-07T19:34:00Z
305591,AAA Batteries (4-pack),1,2.99,636 Forest St,Austin (TX),73301,Dec,12,2019-12-07T12:56:00Z
305592,AAA Batteries (4-pack),1,2.99,58 Willow St,Portland (ME),04101,Dec,11,2019-12-12T11:10:00Z
305593,AA Batteries (4-pack),1,3.84,294 14th St,Atlanta (GA),30301,Dec,23,2019-12-18T23:45:00Z
305594,LG Washing Machine,1,600,739 Jefferson St,San Francisco (CA),94016,Dec,13,2019-12-17T13:29:00Z
305595,Wired Headphones,1,11.99,926 Church St,San Francisco (CA),94016,Dec,17,2019-12-27T17:14:00Z
305596,27in FHD Monitor,1,149.99,74 Ridge St,Portland (ME),04101,Dec,13,2019-12-05T13:29:00Z
305597,Apple Airpods Headphones,1,150,351 Park St,Atlanta (GA),30301,Dec,17,2019-12-18T17:41:00Z
305598,USB-C Charging Cable,1,11.95,269 Sunset St,San Francisco (CA),94016,Dec,19,2019-12-24T19:34:00Z
305599,Flatscreen TV,1,300,599 Church St,San Francisco (CA),94016,Dec,7,2019-12-27T07:43:00Z
305600,USB-C Charging Cable,1,11.95,274 7th St,San Francisco (CA),94016,Dec,10,2019-12-12T10:54:00Z
305601,Apple Airpods Headphones,1,150,814 10th St,Austin (TX),73301,Dec,11,2019-12-03T11:18:00Z
305602,AA Batteries (4-pack),1,3.84,625 10th St,Los Angeles (CA),90001,Dec,18,2019-12-17T18:56:00Z
305603,27in FHD Monitor,1,149.99,654 North St,Seattle (WA),98101,Dec,15,2019-12-25T15:21:00Z
305604,Apple Airpods Headphones,1,150,690 Lincoln St,Los Angeles (CA),90001,Dec,2,2019-12-28T02:54:00Z
305605,Apple Airpods Headphones,1,150,583 Maple St,Los Angeles (CA),90001,Dec,16,2019-12-16T16:02:00Z
305606,AA Batteries (4-pack),2,3.84,885 Pine St,Dallas (TX),75001,Dec,21,2019-12-14T21:19:00Z
305607,Bose SoundSport Headphones,1,99.99,400 2nd St,New York City (NY),10001,Dec,20,2019-12-04T20:01:00Z
305608,AA Batteries (4-pack),1,3.84,61 River St,Atlanta (GA),30301,Dec,12,2019-12-21T12:43:00Z
305609,27in 4K Gaming Monitor,1,389.99,210 Cedar St,Los Angeles (CA),90001,Dec,10,2019-12-05T10:56:00Z
305610,AA Batteries (4-pack),1,3.84,128 South St,Dallas (TX),75001,Dec,17,2019-12-27T17:54:00Z
305611,Bose SoundSport Headphones,1,99.99,795 River St,Boston (MA),02215,Dec,8,2019-12-02T08:56:00Z
305612,USB-C Charging Cable,1,11.95,66 1st St,San Francisco (CA),94016,Dec,11,2019-12-27T11:52:00Z
305613,Bose SoundSport Headphones,1,99.99,860 Pine St,Los Angeles (CA),90001,Dec,0,2019-12-20T00:24:00Z
305614,AAA Batteries (4-pack),1,2.99,11 South St,New York City (NY),10001,Dec,16,2019-12-06T16:54:00Z
305615,Lightning Charging Cable,1,14.95,392 Hickory St,Atlanta (GA),30301,Dec,17,2019-12-24T17:16:00Z
305616,AAA Batteries (4-pack),1,2.99,18 Main St,Dallas (TX),75001,Dec,16,2019-12-21T16:36:00Z
305617,AAA Batteries (4-pack),1,2.99,768 1st St,Los Angeles (CA),90001,Dec,22,2019-12-18T22:00:00Z
305618,Lightning Charging Cable,1,14.95,735 10th St,Dallas (TX),75001,Dec,10,2019-12-08T10:50:00Z
305619,27in 4K Gaming Monitor,1,389.99,243 Sunset St,San Francisco (CA),94016,Dec,17,2019-12-19T17:27:00Z
305620,iPhone,1,700,647 Adams St,San Francisco (CA),94016,Dec,17,2019-12-28T17:10:00Z
305621,Lightning Charging Cable,1,14.95,215 6th St,New York City (NY),10001,Dec,9,2019-12-30T09:11:00Z
305622,USB-C Charging Cable,1,11.95,766 River St,Seattle (WA),98101,Dec,9,2019-12-17T09:42:00Z
305623,USB-C Charging Cable,1,11.95,889 5th St,Atlanta (GA),30301,Dec,11,2019-12-17T11:32:00Z
305624,AAA Batteries (4-pack),1,2.99,964 5th St,Boston (MA),02215,Dec,19,2019-12-29T19:35:00Z
305625,AA Batteries (4-pack),1,3.84,305 8th St,San Francisco (CA),94016,Dec,18,2019-12-04T18:20:00Z
305626,Bose SoundSport Headphones,1,99.99,5 6th St,Atlanta (GA),30301,Dec,22,2019-12-04T22:35:00Z
305627,Wired Headphones,1,11.99,70 Main St,San Francisco (CA),94016,Dec,17,2019-12-03T17:38:00Z
305628,USB-C Charging Cable,1,11.95,338 Cherry St,Atlanta (GA),30301,Dec,10,2019-12-05T10:38:00Z
305629,AAA Batteries (4-pack),1,2.99,323 Lincoln St,Austin (TX),73301,Dec,19,2019-12-18T19:14:00Z
305630,USB-C Charging Cable,1,11.95,475 Maple St,San Francisco (CA),94016,Dec,21,2019-12-20T21:22:00Z
305631,AAA Batteries (4-pack),2,2.99,402 Cherry St,San Francisco (CA),94016,Dec,20,2019-12-03T20:30:00Z
305632,Apple Airpods Headphones,1,150,901 5th St,San Francisco (CA),94016,Dec,20,2019-12-23T20:03:00Z
305633,Apple Airpods Headphones,1,150,221 Washington St,Portland (OR),97035,Dec,23,2019-12-28T23:58:00Z
305634,Apple Airpods Headphones,1,150,62 4th St,San Francisco (CA),94016,Dec,8,2019-12-23T08:57:00Z
305635,USB-C Charging Cable,1,11.95,493 Church St,Seattle (WA),98101,Dec,10,2019-12-27T10:17:00Z
305636,Wired Headphones,1,11.99,474 9th St,Los Angeles (CA),90001,Dec,16,2019-12-14T16:12:00Z
305637,AAA Batteries (4-pack),1,2.99,76 Elm St,Los Angeles (CA),90001,Dec,16,2019-12-14T16:54:00Z
305638,USB-C Charging Cable,1,11.95,246 Pine St,Dallas (TX),75001,Dec,21,2019-12-19T21:44:00Z
305639,Google Phone,1,600,15 Chestnut St,Seattle (WA),98101,Dec,11,2019-12-11T11:18:00Z
305640,Macbook Pro Laptop,1,1700,138 13th St,New York City (NY),10001,Dec,13,2019-12-06T13:04:00Z
305641,Wired Headphones,1,11.99,93 4th St,Portland (OR),97035,Dec,2,2019-12-17T02:23:00Z
305642,AAA Batteries (4-pack),2,2.99,695 Spruce St,San Francisco (CA),94016,Dec,14,2019-12-21T14:26:00Z
305643,Lightning Charging Cable,1,14.95,861 5th St,New York City (NY),10001,Dec,21,2019-12-06T21:14:00Z
305644,34in Ultrawide Monitor,1,379.99,694 Lake St,Dallas (TX),75001,Dec,10,2019-12-19T10:58:00Z
305645,AA Batteries (4-pack),1,3.84,752 Highland St,San Francisco (CA),94016,Dec,14,2019-12-14T14:39:00Z
305646,Bose SoundSport Headphones,1,99.99,427 12th St,San Francisco (CA),94016,Dec,11,2019-12-17T11:54:00Z
305647,AAA Batteries (4-pack),1,2.99,694 Walnut St,San Francisco (CA),94016,Dec,15,2019-12-18T15:04:00Z
305648,AAA Batteries (4-pack),1,2.99,793 Johnson St,San Francisco (CA),94016,Dec,15,2019-12-19T15:12:00Z
305649,27in FHD Monitor,1,149.99,298 Ridge St,New York City (NY),10001,Dec,19,2019-12-08T19:03:00Z
305650,ThinkPad Laptop,1,999.99,166 Hickory St,New York City (NY),10001,Dec,9,2019-12-24T09:00:00Z
305651,Lightning Charging Cable,1,14.95,61 Cedar St,Portland (OR),97035,Dec,0,2019-12-10T00:01:00Z
305652,Apple Airpods Headphones,1,150,960 Wilson St,Los Angeles (CA),90001,Dec,11,2019-12-04T11:43:00Z
305653,USB-C Charging Cable,1,11.95,392 12th St,Los Angeles (CA),90001,Dec,12,2019-12-30T12:59:00Z
305654,Flatscreen TV,1,300,768 Lakeview St,Los Angeles (CA),90001,Dec,14,2019-12-26T14:45:00Z
305655,AA Batteries (4-pack),1,3.84,773 North St,San Francisco (CA),94016,Dec,10,2019-12-02T10:46:00Z
305655,Lightning Charging Cable,1,14.95,773 North St,San Francisco (CA),94016,Dec,10,2019-12-02T10:46:00Z
305656,AAA Batteries (4-pack),1,2.99,260 Cherry St,New York City (NY),10001,Dec,10,2019-12-17T10:37:00Z
305657,Bose SoundSport Headphones,1,99.99,653 2nd St,Austin (TX),73301,Dec,20,2019-12-23T20:12:00Z
305658,Wired Headphones,1,11.99,541 South St,San Francisco (CA),94016,Dec,15,2019-12-09T15:40:00Z
305659,AA Batteries (4-pack),1,3.84,706 7th St,Austin (TX),73301,Dec,19,2019-12-14T19:16:00Z
305660,Lightning Charging Cable,1,14.95,758 Forest St,Los Angeles (CA),90001,Dec,20,2019-12-09T20:29:00Z
305661,27in FHD Monitor,1,149.99,164 9th St,New York City (NY),10001,Dec,6,2019-12-19T06:33:00Z
305662,Bose SoundSport Headphones,1,99.99,389 Cedar St,New York City (NY),10001,Dec,13,2019-12-21T13:09:00Z
305663,Lightning Charging Cable,1,14.95,595 West St,Dallas (TX),75001,Dec,8,2019-12-05T08:42:00Z
305664,Apple Airpods Headphones,1,150,588 Maple St,San Francisco (CA),94016,Dec,15,2019-12-01T15:13:00Z
305665,iPhone,1,700,725 Hickory St,Los Angeles (CA),90001,Dec,23,2019-12-22T23:28:00Z
305666,20in Monitor,1,109.99,361 Lincoln St,San Francisco (CA),94016,Dec,0,2019-12-29T00:34:00Z
305667,Wired Headphones,1,11.99,156 Ridge St,San Francisco (CA),94016,Dec,20,2019-12-21T20:02:00Z
305668,iPhone,1,700,359 Jefferson St,Seattle (WA),98101,Dec,14,2019-12-18T14:03:00Z
305668,Wired Headphones,1,11.99,359 Jefferson St,Seattle (WA),98101,Dec,14,2019-12-18T14:03:00Z
305669,USB-C Charging Cable,1,11.95,112 Center St,Boston (MA),02215,Dec,9,2019-12-09T09:24:00Z
305670,Lightning Charging Cable,2,14.95,659 Chestnut St,Dallas (TX),75001,Dec,20,2019-12-19T20:17:00Z
305671,Wired Headphones,1,11.99,320 Johnson St,San Francisco (CA),94016,Dec,11,2019-12-03T11:42:00Z
305672,Bose SoundSport Headphones,1,99.99,399 6th St,Seattle (WA),98101,Dec,9,2019-12-21T09:07:00Z
305673,Wired Headphones,1,11.99,194 Elm St,Los Angeles (CA),90001,Dec,16,2019-12-26T16:01:00Z
305674,Apple Airpods Headphones,1,150,438 4th St,San Francisco (CA),94016,Dec,12,2019-12-12T12:23:00Z
305675,AA Batteries (4-pack),1,3.84,992 2nd St,Portland (OR),97035,Dec,17,2019-12-08T17:55:00Z
305676,27in 4K Gaming Monitor,1,389.99,78 South St,Los Angeles (CA),90001,Dec,10,2019-12-09T10:19:00Z
305677,USB-C Charging Cable,1,11.95,328 9th St,Boston (MA),02215,Dec,3,2019-12-17T03:34:00Z
305678,Wired Headphones,1,11.99,481 Church St,San Francisco (CA),94016,Dec,0,2019-12-05T00:38:00Z
305679,USB-C Charging Cable,1,11.95,656 Lakeview St,Dallas (TX),75001,Dec,0,2019-12-17T00:35:00Z
305680,Apple Airpods Headphones,1,150,453 Adams St,Portland (OR),97035,Dec,11,2019-12-19T11:06:00Z
305681,ThinkPad Laptop,1,999.99,180 Lake St,Boston (MA),02215,Dec,16,2019-12-03T16:33:00Z
305682,Lightning Charging Cable,1,14.95,646 Center St,Portland (OR),97035,Dec,16,2019-12-13T16:10:00Z
305683,iPhone,1,700,378 13th St,New York City (NY),10001,Dec,12,2019-12-26T12:02:00Z
305684,Apple Airpods Headphones,1,150,107 Walnut St,Portland (OR),97035,Dec,12,2019-12-28T12:52:00Z
305685,Bose SoundSport Headphones,1,99.99,740 1st St,Los Angeles (CA),90001,Dec,16,2019-12-18T16:01:00Z
305686,USB-C Charging Cable,1,11.95,361 Forest St,San Francisco (CA),94016,Dec,23,2019-12-22T23:52:00Z
305687,Google Phone,1,600,129 Hickory St,San Francisco (CA),94016,Dec,8,2019-12-07T08:07:00Z
305688,USB-C Charging Cable,1,11.95,485 Cedar St,Boston (MA),02215,Dec,12,2019-12-07T12:33:00Z
305689,AA Batteries (4-pack),1,3.84,952 Madison St,Los Angeles (CA),90001,Dec,11,2019-12-31T11:35:00Z
305690,Wired Headphones,1,11.99,801 Madison St,New York City (NY),10001,Dec,13,2019-12-12T13:29:00Z
305691,AAA Batteries (4-pack),1,2.99,250 2nd St,Los Angeles (CA),90001,Dec,13,2019-12-10T13:25:00Z
305692,AAA Batteries (4-pack),3,2.99,502 12th St,Los Angeles (CA),90001,Dec,13,2019-12-08T13:54:00Z
305693,Wired Headphones,2,11.99,43 Willow St,New York City (NY),10001,Dec,20,2019-12-30T20:20:00Z
305694,USB-C Charging Cable,1,11.95,410 Forest St,Dallas (TX),75001,Dec,22,2019-12-04T22:48:00Z
305695,USB-C Charging Cable,1,11.95,346 Pine St,Boston (MA),02215,Dec,20,2019-12-27T20:47:00Z
305696,27in FHD Monitor,1,149.99,437 North St,San Francisco (CA),94016,Dec,16,2019-12-24T16:32:00Z
305696,Wired Headphones,1,11.99,437 North St,San Francisco (CA),94016,Dec,16,2019-12-24T16:32:00Z
305697,Apple Airpods Headphones,1,150,577 Walnut St,Seattle (WA),98101,Dec,23,2019-12-06T23:43:00Z
305698,Flatscreen TV,1,300,639 Pine St,San Francisco (CA),94016,Dec,20,2019-12-19T20:22:00Z
305699,USB-C Charging Cable,1,11.95,130 Ridge St,Portland (OR),97035,Dec,16,2019-12-08T16:09:00Z
305700,Bose SoundSport Headphones,1,99.99,332 Center St,Austin (TX),73301,Dec,18,2019-12-28T18:49:00Z
305701,AAA Batteries (4-pack),3,2.99,479 Lincoln St,Portland (OR),97035,Dec,17,2019-12-17T17:14:00Z
305702,LG Dryer,1,600,269 Chestnut St,New York City (NY),10001,Dec,12,2019-12-05T12:10:00Z
305703,Google Phone,1,600,64 Lake St,Dallas (TX),75001,Dec,12,2019-12-25T12:03:00Z
305703,USB-C Charging Cable,1,11.95,64 Lake St,Dallas (TX),75001,Dec,12,2019-12-25T12:03:00Z
305704,27in 4K Gaming Monitor,1,389.99,539 Cedar St,New York City (NY),10001,Dec,22,2019-12-13T22:59:00Z
305705,Bose SoundSport Headphones,1,99.99,570 Maple St,San Francisco (CA),94016,Dec,9,2019-12-05T09:49:00Z
305706,Google Phone,1,600,988 Lakeview St,Los Angeles (CA),90001,Dec,16,2019-12-31T16:21:00Z
305706,USB-C Charging Cable,1,11.95,988 Lakeview St,Los Angeles (CA),90001,Dec,16,2019-12-31T16:21:00Z
305707,AAA Batteries (4-pack),1,2.99,307 13th St,Portland (OR),97035,Dec,14,2019-12-19T14:49:00Z
305708,34in Ultrawide Monitor,1,379.99,421 Washington St,Boston (MA),02215,Dec,19,2019-12-29T19:54:00Z
305709,27in FHD Monitor,1,149.99,70 Madison St,Atlanta (GA),30301,Dec,12,2019-12-19T12:19:00Z
305710,Apple Airpods Headphones,1,150,586 Forest St,Boston (MA),02215,Dec,13,2019-12-22T13:14:00Z
305711,27in FHD Monitor,1,149.99,449 South St,New York City (NY),10001,Dec,12,2019-12-18T12:04:00Z
305712,Bose SoundSport Headphones,1,99.99,966 Forest St,New York City (NY),10001,Dec,22,2019-12-06T22:01:00Z
305713,Wired Headphones,1,11.99,578 Park St,Portland (OR),97035,Dec,12,2019-12-27T12:51:00Z
305714,ThinkPad Laptop,1,999.99,474 Adams St,San Francisco (CA),94016,Dec,10,2019-12-16T10:38:00Z
305715,USB-C Charging Cable,1,11.95,37 Meadow St,Atlanta (GA),30301,Dec,19,2019-12-30T19:44:00Z
305716,AA Batteries (4-pack),1,3.84,303 Highland St,New York City (NY),10001,Dec,16,2019-12-16T16:25:00Z
305717,Lightning Charging Cable,1,14.95,183 Meadow St,Atlanta (GA),30301,Dec,16,2019-12-05T16:24:00Z
305718,Lightning Charging Cable,1,14.95,640 West St,San Francisco (CA),94016,Dec,16,2019-12-17T16:47:00Z
305719,20in Monitor,1,109.99,984 8th St,Los Angeles (CA),90001,Dec,5,2019-12-17T05:27:00Z
305720,Bose SoundSport Headphones,1,99.99,14 Lincoln St,New York City (NY),10001,Dec,14,2019-12-23T14:17:00Z
305721,AAA Batteries (4-pack),1,2.99,629 11th St,New York City (NY),10001,Dec,10,2019-12-06T10:32:00Z
305722,Apple Airpods Headphones,1,150,109 Forest St,Portland (OR),97035,Dec,23,2019-12-08T23:50:00Z
305723,Macbook Pro Laptop,1,1700,947 Sunset St,Austin (TX),73301,Dec,13,2019-12-24T13:16:00Z
305724,Google Phone,1,600,693 Main St,San Francisco (CA),94016,Dec,10,2019-12-03T10:21:00Z
305725,Flatscreen TV,1,300,136 Highland St,Los Angeles (CA),90001,Dec,0,2019-12-15T00:08:00Z
305726,20in Monitor,1,109.99,552 13th St,Los Angeles (CA),90001,Dec,19,2019-12-13T19:52:00Z
305727,USB-C Charging Cable,1,11.95,874 Wilson St,New York City (NY),10001,Dec,0,2019-12-03T00:57:00Z
305728,34in Ultrawide Monitor,1,379.99,151 Lakeview St,Atlanta (GA),30301,Dec,18,2019-12-22T18:39:00Z
305729,Wired Headphones,1,11.99,154 Maple St,Los Angeles (CA),90001,Dec,19,2019-12-21T19:14:00Z
305730,Lightning Charging Cable,1,14.95,757 7th St,Los Angeles (CA),90001,Dec,7,2019-12-20T07:06:00Z
305731,Wired Headphones,1,11.99,428 Forest St,New York City (NY),10001,Dec,22,2019-12-11T22:37:00Z
305732,Bose SoundSport Headphones,1,99.99,53 Main St,San Francisco (CA),94016,Dec,13,2019-12-07T13:33:00Z
305733,27in FHD Monitor,1,149.99,380 10th St,Atlanta (GA),30301,Dec,18,2019-12-09T18:41:00Z
305734,34in Ultrawide Monitor,1,379.99,480 13th St,San Francisco (CA),94016,Dec,16,2019-12-16T16:04:00Z
305735,Macbook Pro Laptop,1,1700,994 Maple St,San Francisco (CA),94016,Dec,18,2019-12-31T18:51:00Z
305736,Apple Airpods Headphones,1,150,729 Center St,New York City (NY),10001,Dec,12,2019-12-14T12:46:00Z
305737,AAA Batteries (4-pack),1,2.99,40 North St,Atlanta (GA),30301,Dec,11,2019-12-12T11:41:00Z
305738,34in Ultrawide Monitor,1,379.99,309 Spruce St,Los Angeles (CA),90001,Dec,20,2019-12-30T20:01:00Z
305739,Lightning Charging Cable,1,14.95,162 12th St,Austin (TX),73301,Dec,5,2019-12-10T05:05:00Z
305740,27in FHD Monitor,1,149.99,394 8th St,San Francisco (CA),94016,Dec,4,2019-12-13T04:34:00Z
305741,27in 4K Gaming Monitor,1,389.99,479 Ridge St,San Francisco (CA),94016,Dec,10,2019-12-16T10:43:00Z
305742,Bose SoundSport Headphones,1,99.99,309 Hill St,New York City (NY),10001,Dec,10,2019-12-10T10:12:00Z
305743,Apple Airpods Headphones,1,150,842 Wilson St,Atlanta (GA),30301,Dec,18,2019-12-22T18:41:00Z
305744,iPhone,1,700,463 Willow St,Los Angeles (CA),90001,Dec,0,2019-12-04T00:51:00Z
305745,Bose SoundSport Headphones,1,99.99,725 Wilson St,Los Angeles (CA),90001,Dec,21,2019-12-22T21:56:00Z
305746,20in Monitor,1,109.99,19 Center St,San Francisco (CA),94016,Dec,16,2019-12-14T16:00:00Z
305747,USB-C Charging Cable,1,11.95,261 7th St,Los Angeles (CA),90001,Dec,5,2019-12-23T05:25:00Z
305748,20in Monitor,1,109.99,482 2nd St,New York City (NY),10001,Dec,2,2019-12-22T02:26:00Z
305749,Bose SoundSport Headphones,1,99.99,514 11th St,Boston (MA),02215,Dec,9,2019-12-11T09:26:00Z
305750,Wired Headphones,1,11.99,47 13th St,San Francisco (CA),94016,Dec,17,2019-12-24T17:10:00Z
305751,Wired Headphones,1,11.99,761 Washington St,Dallas (TX),75001,Dec,17,2019-12-13T17:49:00Z
305752,Apple Airpods Headphones,1,150,132 Madison St,New York City (NY),10001,Dec,21,2019-12-29T21:46:00Z
305753,AAA Batteries (4-pack),1,2.99,613 4th St,Los Angeles (CA),90001,Dec,21,2019-12-06T21:31:00Z
305754,AAA Batteries (4-pack),1,2.99,904 Cedar St,Atlanta (GA),30301,Dec,12,2019-12-05T12:39:00Z
305755,34in Ultrawide Monitor,1,379.99,111 Highland St,Austin (TX),73301,Dec,8,2019-12-30T08:33:00Z
305756,AA Batteries (4-pack),3,3.84,469 2nd St,New York City (NY),10001,Dec,13,2019-12-16T13:12:00Z
305757,27in 4K Gaming Monitor,1,389.99,232 Cherry St,Los Angeles (CA),90001,Dec,17,2019-12-02T17:36:00Z
305758,AAA Batteries (4-pack),5,2.99,851 Spruce St,Atlanta (GA),30301,Dec,7,2019-12-28T07:56:00Z
305759,USB-C Charging Cable,1,11.95,941 Madison St,Los Angeles (CA),90001,Dec,8,2019-12-24T08:57:00Z
305760,Lightning Charging Cable,1,14.95,887 Elm St,Boston (MA),02215,Dec,15,2019-12-04T15:50:00Z
305761,27in 4K Gaming Monitor,1,389.99,932 6th St,San Francisco (CA),94016,Dec,14,2019-12-19T14:06:00Z
305762,20in Monitor,1,109.99,981 Sunset St,San Francisco (CA),94016,Dec,17,2019-12-20T17:07:00Z
305763,USB-C Charging Cable,1,11.95,216 Elm St,Los Angeles (CA),90001,Dec,22,2019-12-16T22:13:00Z
305764,LG Dryer,1,600,983 North St,Seattle (WA),98101,Dec,14,2019-12-06T14:32:00Z
305765,AAA Batteries (4-pack),1,2.99,212 6th St,Austin (TX),73301,Dec,13,2019-12-19T13:16:00Z
305766,USB-C Charging Cable,1,11.95,165 River St,Atlanta (GA),30301,Dec,20,2019-12-23T20:03:00Z
305767,Apple Airpods Headphones,1,150,288 Johnson St,Boston (MA),02215,Dec,12,2019-12-01T12:47:00Z
305768,Bose SoundSport Headphones,1,99.99,668 North St,Atlanta (GA),30301,Dec,18,2019-12-12T18:41:00Z
305769,Apple Airpods Headphones,1,150,635 4th St,Portland (OR),97035,Dec,13,2019-12-21T13:20:00Z
305770,USB-C Charging Cable,1,11.95,897 Church St,San Francisco (CA),94016,Dec,20,2019-12-01T20:59:00Z
305771,USB-C Charging Cable,1,11.95,110 Johnson St,San Francisco (CA),94016,Dec,9,2019-12-25T09:07:00Z
305772,Macbook Pro Laptop,1,1700,223 Center St,Boston (MA),02215,Dec,11,2019-12-10T11:54:00Z
305773,Lightning Charging Cable,1,14.95,916 North St,San Francisco (CA),94016,Dec,13,2019-12-28T13:45:00Z
305774,27in FHD Monitor,1,149.99,835 10th St,Austin (TX),73301,Dec,18,2019-12-23T18:50:00Z
305775,Wired Headphones,1,11.99,655 Forest St,New York City (NY),10001,Dec,19,2019-12-20T19:17:00Z
305776,Lightning Charging Cable,1,14.95,980 South St,Los Angeles (CA),90001,Dec,13,2019-12-21T13:43:00Z
305777,iPhone,1,700,884 West St,Boston (MA),02215,Dec,20,2019-12-13T20:01:00Z
305778,27in FHD Monitor,1,149.99,705 9th St,San Francisco (CA),94016,Dec,5,2019-12-12T05:03:00Z
305779,AA Batteries (4-pack),2,3.84,265 Madison St,Los Angeles (CA),90001,Dec,11,2019-12-05T11:22:00Z
305780,USB-C Charging Cable,1,11.95,455 Pine St,San Francisco (CA),94016,Dec,18,2019-12-06T18:30:00Z
305781,Lightning Charging Cable,1,14.95,503 Willow St,Los Angeles (CA),90001,Dec,17,2019-12-16T17:07:00Z
305782,Macbook Pro Laptop,1,1700,373 Park St,Boston (MA),02215,Dec,19,2019-12-09T19:38:00Z
305783,Google Phone,1,600,138 Pine St,San Francisco (CA),94016,Dec,17,2019-12-30T17:53:00Z
305783,USB-C Charging Cable,1,11.95,138 Pine St,San Francisco (CA),94016,Dec,17,2019-12-30T17:53:00Z
305784,AA Batteries (4-pack),1,3.84,110 Sunset St,San Francisco (CA),94016,Dec,12,2019-12-27T12:53:00Z
305785,ThinkPad Laptop,1,999.99,861 Johnson St,San Francisco (CA),94016,Dec,11,2019-12-06T11:23:00Z
305786,Lightning Charging Cable,1,14.95,12 Adams St,San Francisco (CA),94016,Dec,13,2019-12-01T13:00:00Z
305787,Flatscreen TV,1,300,329 Adams St,San Francisco (CA),94016,Dec,21,2019-12-13T21:57:00Z
305788,Macbook Pro Laptop,1,1700,678 Ridge St,Boston (MA),02215,Dec,13,2019-12-18T13:17:00Z
